fondo de inversión privada,fondo inversión privada fondo reunido entidad solvente inversiones valores capital inmobiliario capital riesgo empresas cotizadas mayores trabajadores siguiendo estrategias inversión
margen de beneficio,margen beneficio margen neto margen beneficio neto índice beneficio neto medida rentabilidad calcula encontrar ganancia neta porcentaje ingresos
gasto público,gasto público gastos realizados sector público adquisición bienes servicios prestación subsidios transferencias economía mercado destino primordial gasto público satisfacción necesidades
test ácido,ratio contable indica liquidez solvencia empresa corto plazo utiliza activo circulante pasivo circulante partidas corto plazo balance test ácido fuese
agente inmobiliario,agente inmobiliario  persona física dedica prestar servicios mediación asesoramiento gestión transacciones inmobiliarias relacionadas compraventa alquiler permuta cesión bienes inmuebles
refunding,refunding produce entidad emitido bonos reembolsables pide seguridad deuda deudores propósito expreso reeditar deuda tasa pago baja esencia emisión deuda
hipótesis del ingreso relativo,hipótesis ingreso relativo modelo económico desarrollado james duesenberry afirma actitud individuo consumo ahorro dictado ingresos relación nivel vida abstracto porcentaje
contrato de arrendamiento,contrato arrendamiento locación locatio conductio denominación originaria latín contrato partes llamada arrendador obliga transferir temporalmente goce mueble inmueble denominada arrendatario
contrato de arrendamiento,contrato arrendamiento locación locatio conductio denominación originaria latín contrato partes llamada arrendador obliga transferir temporalmente goce mueble inmueble denominada arrendatario
coeficiente de caja,coeficiente caja denominado  coeficiente encaje bancario coeficiente legal reservas coeficiente reservas porción depósitos banco mantenido reservas líquidas inversiones préstamos
rentabilidad económica,rentabilidad económica mide tasa devolución producida beneficio económico intereses impuestos capital incluyendo cantidades prestadas patrimonio neto sumados forman activo totalmente
retorno sobre capital empleado,retorno capital empleado inglés return on capital employed roce ratio contabilidad usada finanzas valoración contabilidad medida útil comparar rentabilidad relativa
rentabilidad financiera,economía rentabilidad financiera roe iniciales inglés return on equity relaciona beneficio económico recursos necesarios obtener lucro empresa muestra retorno accionistas
retorno de la inversión,"retorno inversión rsi roi siglas inglés return on investment razón financiera compara beneficio utilidad obtenida relación inversión realizada,[1]​ representa herramienta"
crédito revolvente,crédito revolvente crédito revolving inglés revolving credit tipo crédito número fijo cuotas contraste crédito convencional ejemplos créditos revolventes asociados tarjetas
riesgo,riesgo medida magnitud daños frente situación peligrosa riesgo mide asumiendo determinada vulnerabilidad frente tipo peligro
rendimiento ajustado al riesgo de capital,rendimiento ajustado riesgo capital método raroc ampliamente usado gestión aseguradoras bancos permite medir rentabilidad cartera diversificada muestra límites exposición riesgo
tasa de interés libre de riesgo,tasa cero riesgo tasa libre riesgo concepto teórico asume economía alternativa inversión riesgo inversionista ofrece rendimiento seguro unidad monetaria plazo
amor al riesgo,amor riesgo amante riesgo concepto usado economía finanzas psicología relacionado comportamiento consumidores inversores amor riesgo preferencia persona aceptar oferta grado
activos por riesgo ponderado,activos riesgo ponderado definen suma activos empresa ponderados riesgo activo suponga empresa préstamo concedido particular representa riesgo alto bono emitido
paridad de riesgo,paridad riesgo paridad prima riesgo acercamiento gestión portafolios inversión enfoca distribución riesgo usualmente definida volatilidad distribución capital acercamiento paridad riesgo
robo advisor,robo advisor gestor automatizado tipo asesor financiero proporciona asesoramiento financiero gestión online carteras algoritmos mínima intervención humana servicio web proporcionado
saron,saron swiss average rate overnight índice referencia tipo interés mercado interbancario franco suizo lanzado banco nacional suizo snb cooperación six
distrito de san isidro lima,distrito san isidro distritos provincia lima ubicada departamento homónimo perú limita norte distritos lince victoria jesús maría san borja sur
sandton,sandton suburbio situado zona norte municipio metropolitano johannesburgo sudáfrica provincia gauteng nombre proviene combinación suburbios sandown bryanston denominados lugares existentes
sanhattan,sanhattan nombre formado santiago manhattan denominación popular recibe distrito financiero santiago capital chile ubicado límite comunas condes providencia sector oriente
secretaría de hacienda crédito público méxico,secretaría hacienda crédito público secretarías integran denominado gabinete legal presidente méxico despacho ejecutivo federal funciones ministerio economía
crédito pignoraticio,crédito prendario latín pignoratitius adjetivo pignus significa prenda préstamo concede garantía prenda cosa mueble empeñar denominación usual castellano tipo acción
titulización,titulización conocida anglicismo securitización técnica financiera consiste transferencia activos financieros proporcionan derechos crédito facturas emitidas saldadas préstamos vigor inversor transformando
fianza,fianza garantía busca asegurar cumplimiento obligación término resultar equívoco referencia garantía real garantía personal
línea del mercado de valores,línea mercado valores línea mercado títulos línea mercado activos conocida nombre inglés security market line derivan siglas sml representación modelo
ratio de sharpe,ratio sharpe conocido índice sharpe medida sharpe ratio recompensa variabilidad debida william forsyth sharpe universidad stanford medida exceso rendimiento unidad
rentabilidad social,actividad rentable socialmente provee beneficios pérdidas sociedad independientemente rentable económicamente promotor utiliza contrapartida concepto rentabilidad económica rentabilidad concierne promotor
social trading,social trading estrategia trading usuario replica operaciones operaciones expertos mercados financieros social trading requiere conocimiento mercados éxito radica adecuada selección
solvencia,solvencia indicador practica contables relación activos entidad persona física jurídica pasivos dicha relación cociente indica recursos activo comparación pasivo
fondo soberano de inversión,fondo soberano inversión inglés sovereign wealth fund expresión acuñada andrew rozanov 1]​ fsi vehículo inversión propiedad estatal controla cartera activos
agente de bolsa,agente bolsa casa bolsa corredor bolsa stockbroker inglés)[1]​ persona jurídica natural previo encargo autorización asesorar directamente inversiones transacciones valores mercados
cuestación en la calle,cuestación calle[1]​ solicitar donaciones nombre organización benéfica captadores fondos voluntarios remunerados costumbre españa ocurre países anglosajones empleados pagados organización benéfica
stripe,stripe compañía tecnológica 2]​ software permite individuos negocios recibir pagos internet
deuda subordinada,deuda subordinada títulos valores renta fija rendimiento explícito emitidos habitualmente entidades crédito sociedades  cobro intereses condicionado existencia determinado nivel
préstamo sindicado,préstamo sindicado tipo préstamo concedido grupo prestamistas estructurado arreglado administrado bancos comerciales bancos inversión conocidos organizadores mercado préstamos sindicados forma
riesgo sistemático,riesgo sistemático riesgo diversificable concepto teoría carteras finanzas modernas describe riesgo residual diversificarse valores individuales cartera estén óptimamente mezclados
riesgo sistémico,finanzas riesgo sistémico interpretado inestabilidad sistema financiero potencialmente catastrófico causado eventos idiosincráticos condiciones intermediarios financieros 1]​ refiere riesgo creado interdependencias
tontina,tontina operación lucro fondo económico aportado personas repartido fecha fijada antemano incrementando intereses destinatarios supervivientes participante paga suma tontina muere
ludoteca,ludoteca latín ludus juego juguete palabra griega théke caja guarda espacio realiza tipo actividad niños utilizando juegos juguetes especialmente educación
tesorería,tesorería área empresa gestionan acciones relacionadas operaciones flujos monetarios incluye básicamente gestión caja diversas gestiones bancarias
ratio de treynor,"ratio treynor llamada ratio compensación volatilidad medida treynor),[1]​ nombre jack l treynor,[2]​ medida rentabilidades obtenidas exceso comparadas obtenido inversión riesgo"
club del billón de dólares,denominado club billón dólares inglés escala numérica corta trillion dollar club clasificación oficial informal agrupa países mundo cuyos pibs nominales
directiva de sobre determinados organismos de inversión colectiva en valores mobiliarios,directiva 2009/65/ec  determinados organismos inversión colectiva valores mobiliarios  directiva consolidada dela  ue permite esquemas inversión colectiva operar
departamento del tesoro de los estados unidos,departamento tesoro unidos inglés united states department of the treasury departamento gobierno federal unidos encargado administrar tesoro público unidos creado
valoren,vn number identificador títulos bolsa instrumentos financieros utilizado suiza objetivo similar cusip wkn mercados norteamericano alemán respectivamente
inversión en valor,inversión inglés value investing filosofía inversión deriva ideas benjamin graham david dodd comenzaron enseñar columbia business school continuaron desarrollando edición
arrendamiento de vehículos,arrendamiento vehículos arrendamiento vehículo motor período fijo cantidad acordada dinero arrendamiento comúnmente ofrecido distribuidores alternativa compra vehículos ampliamente utilizado empresas
vertex venture holdings,vertex venture holdings fondo capital riesgo inversiones capital mundo especialmente sectores tecnologías información tic cuidado salud vertex venture participado fondo
videoclub,videoclub negocio permite adquirir temporalmente usuario servicio caso vídeo cambio pequeño precio proceso conocido alquiler normalmente proporcionar artículo tienda pide
banco comunal,banco comunal metodología crediticia consiste organización ánimo lucro otorgue préstamos grupo personas encarga manejo recursos entregados bancos comunales otorgan préstamos
fondo buitre,fondo buitre inglés vulture fund holdout fondo capital riesgo fondo inversión libre invierte deuda pública entidad cercana quiebra 1]​ periodista
xu xiang,xu xiang ningbo china febrero clavadista saltador trampolín chino especializado trampolín metro consiguió subcampeón mundial 1]​
yeouido,yeouido[1]​ coreano 여의도 escrito isla yoi isla yeoui isla río seúl corea sur principal centro negocios seúl distrito banca inversión
presupuesto base cero,presupuesto base cero establecimiento cuotas  mejorar rendimiento capital empresas aplicado gestión empresarial programas presupuestarios públicos exige gestor justificar detalladamente
